,dateObserved,intensity,filled_intensity,hourOfDay,date,year,month_number,month,days_of_week
5519,2023-03-02 01:25:00+00:00,1.0,1.0,1,2023-03-02,2023,3,March,Thursday
5520,2023-03-02 01:40:00+00:00,4.0,4.0,1,2023-03-02,2023,3,March,Thursday
5521,2023-03-02 01:55:00+00:00,2.0,2.0,1,2023-03-02,2023,3,March,Thursday
5522,2023-03-02 02:10:00+00:00,,2.0,2,2023-03-02,2023,3,March,Thursday
5523,2023-03-02 02:25:00+00:00,1.0,1.0,2,2023-03-02,2023,3,March,Thursday
5524,2023-03-02 02:40:00+00:00,1.0,1.0,2,2023-03-02,2023,3,March,Thursday
5525,2023-03-02 02:55:00+00:00,,1.0,2,2023-03-02,2023,3,March,Thursday
5526,2023-03-02 03:10:00+00:00,2.0,2.0,3,2023-03-02,2023,3,March,Thursday
5527,2023-03-02 03:25:00+00:00,2.0,2.0,3,2023-03-02,2023,3,March,Thursday
5528,2023-03-02 03:40:00+00:00,4.0,4.0,3,2023-03-02,2023,3,March,Thursday
5529,2023-03-02 03:55:00+00:00,6.0,6.0,3,2023-03-02,2023,3,March,Thursday
5530,2023-03-02 04:10:00+00:00,11.0,11.0,4,2023-03-02,2023,3,March,Thursday
5531,2023-03-02 04:25:00+00:00,12.0,12.0,4,2023-03-02,2023,3,March,Thursday
5532,2023-03-02 04:40:00+00:00,12.0,12.0,4,2023-03-02,2023,3,March,Thursday
5533,2023-03-02 04:55:00+00:00,26.0,26.0,4,2023-03-02,2023,3,March,Thursday
5534,2023-03-02 05:10:00+00:00,40.0,40.0,5,2023-03-02,2023,3,March,Thursday
5535,2023-03-02 05:25:00+00:00,69.0,69.0,5,2023-03-02,2023,3,March,Thursday
5536,2023-03-02 05:40:00+00:00,87.0,87.0,5,2023-03-02,2023,3,March,Thursday
5537,2023-03-02 05:55:00+00:00,115.0,115.0,5,2023-03-02,2023,3,March,Thursday
5538,2023-03-02 06:10:00+00:00,139.0,139.0,6,2023-03-02,2023,3,March,Thursday
5539,2023-03-02 06:25:00+00:00,144.0,144.0,6,2023-03-02,2023,3,March,Thursday
5540,2023-03-02 06:40:00+00:00,151.0,151.0,6,2023-03-02,2023,3,March,Thursday
5541,2023-03-02 06:55:00+00:00,188.0,188.0,6,2023-03-02,2023,3,March,Thursday
5542,2023-03-02 07:10:00+00:00,168.0,168.0,7,2023-03-02,2023,3,March,Thursday
5543,2023-03-02 07:25:00+00:00,199.0,199.0,7,2023-03-02,2023,3,March,Thursday
5544,2023-03-02 07:40:00+00:00,138.0,138.0,7,2023-03-02,2023,3,March,Thursday
5545,2023-03-02 07:55:00+00:00,121.0,121.0,7,2023-03-02,2023,3,March,Thursday
5546,2023-03-02 08:10:00+00:00,91.0,91.0,8,2023-03-02,2023,3,March,Thursday
5547,2023-03-02 08:25:00+00:00,97.0,97.0,8,2023-03-02,2023,3,March,Thursday
5548,2023-03-02 08:40:00+00:00,104.0,104.0,8,2023-03-02,2023,3,March,Thursday
5549,2023-03-02 08:55:00+00:00,112.0,112.0,8,2023-03-02,2023,3,March,Thursday
5550,2023-03-02 09:10:00+00:00,107.0,107.0,9,2023-03-02,2023,3,March,Thursday
5551,2023-03-02 09:25:00+00:00,116.0,116.0,9,2023-03-02,2023,3,March,Thursday
5552,2023-03-02 09:40:00+00:00,105.0,105.0,9,2023-03-02,2023,3,March,Thursday
5553,2023-03-02 09:55:00+00:00,108.0,108.0,9,2023-03-02,2023,3,March,Thursday
5554,2023-03-02 10:10:00+00:00,155.0,155.0,10,2023-03-02,2023,3,March,Thursday
5555,2023-03-02 10:25:00+00:00,127.0,127.0,10,2023-03-02,2023,3,March,Thursday
5556,2023-03-02 10:40:00+00:00,159.0,159.0,10,2023-03-02,2023,3,March,Thursday
5557,2023-03-02 10:55:00+00:00,142.0,142.0,10,2023-03-02,2023,3,March,Thursday
5558,2023-03-02 11:10:00+00:00,127.0,127.0,11,2023-03-02,2023,3,March,Thursday
5559,2023-03-02 11:25:00+00:00,166.0,166.0,11,2023-03-02,2023,3,March,Thursday
5560,2023-03-02 11:40:00+00:00,151.0,151.0,11,2023-03-02,2023,3,March,Thursday
5561,2023-03-02 11:55:00+00:00,157.0,157.0,11,2023-03-02,2023,3,March,Thursday
5562,2023-03-02 12:10:00+00:00,170.0,170.0,12,2023-03-02,2023,3,March,Thursday
5563,2023-03-02 12:25:00+00:00,198.0,198.0,12,2023-03-02,2023,3,March,Thursday
5564,2023-03-02 12:40:00+00:00,139.0,139.0,12,2023-03-02,2023,3,March,Thursday
5565,2023-03-02 12:55:00+00:00,142.0,142.0,12,2023-03-02,2023,3,March,Thursday
5566,2023-03-02 13:10:00+00:00,143.0,143.0,13,2023-03-02,2023,3,March,Thursday
5567,2023-03-02 13:25:00+00:00,187.0,187.0,13,2023-03-02,2023,3,March,Thursday
5568,2023-03-02 13:40:00+00:00,184.0,184.0,13,2023-03-02,2023,3,March,Thursday
5569,2023-03-02 13:55:00+00:00,227.0,227.0,13,2023-03-02,2023,3,March,Thursday
5570,2023-03-02 14:10:00+00:00,207.0,207.0,14,2023-03-02,2023,3,March,Thursday
5571,2023-03-02 14:25:00+00:00,280.0,280.0,14,2023-03-02,2023,3,March,Thursday
5572,2023-03-02 14:40:00+00:00,292.0,292.0,14,2023-03-02,2023,3,March,Thursday
5573,2023-03-02 14:55:00+00:00,304.0,304.0,14,2023-03-02,2023,3,March,Thursday
5574,2023-03-02 15:10:00+00:00,326.0,326.0,15,2023-03-02,2023,3,March,Thursday
5575,2023-03-02 15:25:00+00:00,276.0,276.0,15,2023-03-02,2023,3,March,Thursday
5576,2023-03-02 15:40:00+00:00,308.0,308.0,15,2023-03-02,2023,3,March,Thursday
5577,2023-03-02 15:55:00+00:00,257.0,257.0,15,2023-03-02,2023,3,March,Thursday
5578,2023-03-02 16:10:00+00:00,312.0,312.0,16,2023-03-02,2023,3,March,Thursday
5579,2023-03-02 16:25:00+00:00,332.0,332.0,16,2023-03-02,2023,3,March,Thursday
5580,2023-03-02 16:40:00+00:00,318.0,318.0,16,2023-03-02,2023,3,March,Thursday
5581,2023-03-02 16:55:00+00:00,220.0,220.0,16,2023-03-02,2023,3,March,Thursday
5582,2023-03-02 17:10:00+00:00,210.0,210.0,17,2023-03-02,2023,3,March,Thursday
5583,2023-03-02 17:25:00+00:00,242.0,242.0,17,2023-03-02,2023,3,March,Thursday
5584,2023-03-02 17:40:00+00:00,182.0,182.0,17,2023-03-02,2023,3,March,Thursday
5585,2023-03-02 17:55:00+00:00,126.0,126.0,17,2023-03-02,2023,3,March,Thursday
5586,2023-03-02 18:10:00+00:00,103.0,103.0,18,2023-03-02,2023,3,March,Thursday
5587,2023-03-02 18:25:00+00:00,113.0,113.0,18,2023-03-02,2023,3,March,Thursday
5588,2023-03-02 18:40:00+00:00,77.0,77.0,18,2023-03-02,2023,3,March,Thursday
5589,2023-03-02 18:55:00+00:00,75.0,75.0,18,2023-03-02,2023,3,March,Thursday
5590,2023-03-02 19:10:00+00:00,71.0,71.0,19,2023-03-02,2023,3,March,Thursday
5591,2023-03-02 19:25:00+00:00,45.0,45.0,19,2023-03-02,2023,3,March,Thursday
5592,2023-03-02 19:40:00+00:00,43.0,43.0,19,2023-03-02,2023,3,March,Thursday
5593,2023-03-02 19:55:00+00:00,40.0,40.0,19,2023-03-02,2023,3,March,Thursday
5594,2023-03-02 20:10:00+00:00,48.0,48.0,20,2023-03-02,2023,3,March,Thursday
5595,2023-03-02 20:25:00+00:00,45.0,45.0,20,2023-03-02,2023,3,March,Thursday
5596,2023-03-02 20:40:00+00:00,50.0,50.0,20,2023-03-02,2023,3,March,Thursday
5597,2023-03-02 20:55:00+00:00,35.0,35.0,20,2023-03-02,2023,3,March,Thursday
5598,2023-03-02 21:10:00+00:00,37.0,37.0,21,2023-03-02,2023,3,March,Thursday
5599,2023-03-02 21:25:00+00:00,35.0,35.0,21,2023-03-02,2023,3,March,Thursday
5600,2023-03-02 21:40:00+00:00,21.0,21.0,21,2023-03-02,2023,3,March,Thursday
5601,2023-03-02 21:55:00+00:00,19.0,19.0,21,2023-03-02,2023,3,March,Thursday
5602,2023-03-02 22:10:00+00:00,12.0,12.0,22,2023-03-02,2023,3,March,Thursday
5603,2023-03-02 22:25:00+00:00,18.0,18.0,22,2023-03-02,2023,3,March,Thursday
5604,2023-03-02 22:40:00+00:00,5.0,5.0,22,2023-03-02,2023,3,March,Thursday
5605,2023-03-02 22:55:00+00:00,3.0,3.0,22,2023-03-02,2023,3,March,Thursday
5606,2023-03-02 23:10:00+00:00,6.0,6.0,23,2023-03-02,2023,3,March,Thursday
5607,2023-03-02 23:25:00+00:00,5.0,5.0,23,2023-03-02,2023,3,March,Thursday
5608,2023-03-02 23:40:00+00:00,2.0,2.0,23,2023-03-02,2023,3,March,Thursday
5609,2023-03-02 23:55:00+00:00,,6.0,23,2023-03-02,2023,3,March,Thursday
5610,2023-03-03 00:10:00+00:00,1.0,1.0,0,2023-03-03,2023,3,March,Friday
5611,2023-03-03 00:25:00+00:00,4.0,4.0,0,2023-03-03,2023,3,March,Friday
5612,2023-03-03 00:40:00+00:00,1.0,1.0,0,2023-03-03,2023,3,March,Friday
5613,2023-03-03 00:55:00+00:00,3.0,3.0,0,2023-03-03,2023,3,March,Friday
5614,2023-03-03 01:10:00+00:00,4.0,4.0,1,2023-03-03,2023,3,March,Friday
5615,2023-03-03 01:25:00+00:00,3.0,3.0,1,2023-03-03,2023,3,March,Friday
5616,2023-03-03 01:40:00+00:00,1.0,1.0,1,2023-03-03,2023,3,March,Friday
5617,2023-03-03 01:55:00+00:00,2.0,2.0,1,2023-03-03,2023,3,March,Friday
5618,2023-03-03 02:10:00+00:00,1.0,1.0,2,2023-03-03,2023,3,March,Friday
5619,2023-03-03 02:25:00+00:00,2.0,2.0,2,2023-03-03,2023,3,March,Friday
5620,2023-03-03 02:40:00+00:00,3.0,3.0,2,2023-03-03,2023,3,March,Friday
5621,2023-03-03 02:55:00+00:00,,2.0,2,2023-03-03,2023,3,March,Friday
5622,2023-03-03 03:10:00+00:00,4.0,4.0,3,2023-03-03,2023,3,March,Friday
5623,2023-03-03 03:25:00+00:00,2.0,2.0,3,2023-03-03,2023,3,March,Friday
5624,2023-03-03 03:40:00+00:00,4.0,4.0,3,2023-03-03,2023,3,March,Friday
5625,2023-03-03 03:55:00+00:00,5.0,5.0,3,2023-03-03,2023,3,March,Friday
5626,2023-03-03 04:10:00+00:00,11.0,11.0,4,2023-03-03,2023,3,March,Friday
5627,2023-03-03 04:25:00+00:00,10.0,10.0,4,2023-03-03,2023,3,March,Friday
5628,2023-03-03 04:40:00+00:00,18.0,18.0,4,2023-03-03,2023,3,March,Friday
5629,2023-03-03 04:55:00+00:00,33.0,33.0,4,2023-03-03,2023,3,March,Friday
5630,2023-03-03 05:10:00+00:00,37.0,37.0,5,2023-03-03,2023,3,March,Friday
5631,2023-03-03 05:25:00+00:00,49.0,49.0,5,2023-03-03,2023,3,March,Friday
5632,2023-03-03 05:40:00+00:00,59.0,59.0,5,2023-03-03,2023,3,March,Friday
5633,2023-03-03 05:55:00+00:00,123.0,123.0,5,2023-03-03,2023,3,March,Friday
5634,2023-03-03 06:10:00+00:00,145.0,145.0,6,2023-03-03,2023,3,March,Friday
5635,2023-03-03 06:25:00+00:00,161.0,161.0,6,2023-03-03,2023,3,March,Friday
5636,2023-03-03 06:40:00+00:00,166.0,166.0,6,2023-03-03,2023,3,March,Friday
5637,2023-03-03 06:55:00+00:00,164.0,164.0,6,2023-03-03,2023,3,March,Friday
5638,2023-03-03 07:10:00+00:00,177.0,177.0,7,2023-03-03,2023,3,March,Friday
5639,2023-03-03 07:25:00+00:00,125.0,125.0,7,2023-03-03,2023,3,March,Friday
5640,2023-03-03 07:40:00+00:00,141.0,141.0,7,2023-03-03,2023,3,March,Friday
5641,2023-03-03 07:55:00+00:00,138.0,138.0,7,2023-03-03,2023,3,March,Friday
5642,2023-03-03 08:10:00+00:00,133.0,133.0,8,2023-03-03,2023,3,March,Friday
5643,2023-03-03 08:25:00+00:00,100.0,100.0,8,2023-03-03,2023,3,March,Friday
5644,2023-03-03 08:40:00+00:00,116.0,116.0,8,2023-03-03,2023,3,March,Friday
5645,2023-03-03 08:55:00+00:00,111.0,111.0,8,2023-03-03,2023,3,March,Friday
5646,2023-03-03 09:10:00+00:00,112.0,112.0,9,2023-03-03,2023,3,March,Friday
5647,2023-03-03 09:25:00+00:00,109.0,109.0,9,2023-03-03,2023,3,March,Friday
5648,2023-03-03 09:40:00+00:00,113.0,113.0,9,2023-03-03,2023,3,March,Friday
5649,2023-03-03 09:55:00+00:00,145.0,145.0,9,2023-03-03,2023,3,March,Friday
5650,2023-03-03 10:10:00+00:00,146.0,146.0,10,2023-03-03,2023,3,March,Friday
5651,2023-03-03 10:25:00+00:00,111.0,111.0,10,2023-03-03,2023,3,March,Friday
5652,2023-03-03 10:40:00+00:00,148.0,148.0,10,2023-03-03,2023,3,March,Friday
5653,2023-03-03 10:55:00+00:00,140.0,140.0,10,2023-03-03,2023,3,March,Friday
5654,2023-03-03 11:10:00+00:00,163.0,163.0,11,2023-03-03,2023,3,March,Friday
5655,2023-03-03 11:25:00+00:00,151.0,151.0,11,2023-03-03,2023,3,March,Friday
5656,2023-03-03 11:40:00+00:00,223.0,223.0,11,2023-03-03,2023,3,March,Friday
5657,2023-03-03 11:55:00+00:00,247.0,247.0,11,2023-03-03,2023,3,March,Friday
5658,2023-03-03 12:10:00+00:00,241.0,241.0,12,2023-03-03,2023,3,March,Friday
5659,2023-03-03 12:25:00+00:00,217.0,217.0,12,2023-03-03,2023,3,March,Friday
5660,2023-03-03 12:40:00+00:00,245.0,245.0,12,2023-03-03,2023,3,March,Friday
5661,2023-03-03 12:55:00+00:00,199.0,199.0,12,2023-03-03,2023,3,March,Friday
5662,2023-03-03 13:10:00+00:00,189.0,189.0,13,2023-03-03,2023,3,March,Friday
5663,2023-03-03 13:25:00+00:00,294.0,294.0,13,2023-03-03,2023,3,March,Friday
5664,2023-03-03 13:40:00+00:00,235.0,235.0,13,2023-03-03,2023,3,March,Friday
5665,2023-03-03 13:55:00+00:00,229.0,229.0,13,2023-03-03,2023,3,March,Friday
5666,2023-03-03 14:10:00+00:00,223.0,223.0,14,2023-03-03,2023,3,March,Friday
5667,2023-03-03 14:25:00+00:00,270.0,270.0,14,2023-03-03,2023,3,March,Friday
5668,2023-03-03 14:40:00+00:00,249.0,249.0,14,2023-03-03,2023,3,March,Friday
5669,2023-03-03 14:55:00+00:00,283.0,283.0,14,2023-03-03,2023,3,March,Friday
5670,2023-03-03 15:10:00+00:00,241.0,241.0,15,2023-03-03,2023,3,March,Friday
5671,2023-03-03 15:25:00+00:00,273.0,273.0,15,2023-03-03,2023,3,March,Friday
5672,2023-03-03 15:40:00+00:00,255.0,255.0,15,2023-03-03,2023,3,March,Friday
5673,2023-03-03 15:55:00+00:00,201.0,201.0,15,2023-03-03,2023,3,March,Friday
5674,2023-03-03 16:10:00+00:00,209.0,209.0,16,2023-03-03,2023,3,March,Friday
5675,2023-03-03 16:25:00+00:00,210.0,210.0,16,2023-03-03,2023,3,March,Friday
5676,2023-03-03 16:40:00+00:00,231.0,231.0,16,2023-03-03,2023,3,March,Friday
5677,2023-03-03 16:55:00+00:00,214.0,214.0,16,2023-03-03,2023,3,March,Friday
5678,2023-03-03 17:10:00+00:00,190.0,190.0,17,2023-03-03,2023,3,March,Friday
5679,2023-03-03 17:25:00+00:00,231.0,231.0,17,2023-03-03,2023,3,March,Friday
5680,2023-03-03 17:40:00+00:00,170.0,170.0,17,2023-03-03,2023,3,March,Friday
5681,2023-03-03 17:55:00+00:00,178.0,178.0,17,2023-03-03,2023,3,March,Friday
5682,2023-03-03 18:10:00+00:00,118.0,118.0,18,2023-03-03,2023,3,March,Friday
5683,2023-03-03 18:25:00+00:00,125.0,125.0,18,2023-03-03,2023,3,March,Friday
5684,2023-03-03 18:40:00+00:00,86.0,86.0,18,2023-03-03,2023,3,March,Friday
5685,2023-03-03 18:55:00+00:00,72.0,72.0,18,2023-03-03,2023,3,March,Friday
5686,2023-03-03 19:10:00+00:00,59.0,59.0,19,2023-03-03,2023,3,March,Friday
5687,2023-03-03 19:25:00+00:00,64.0,64.0,19,2023-03-03,2023,3,March,Friday
5688,2023-03-03 19:40:00+00:00,48.0,48.0,19,2023-03-03,2023,3,March,Friday
5689,2023-03-03 19:55:00+00:00,50.0,50.0,19,2023-03-03,2023,3,March,Friday
5690,2023-03-03 20:10:00+00:00,52.0,52.0,20,2023-03-03,2023,3,March,Friday
5691,2023-03-03 20:25:00+00:00,47.0,47.0,20,2023-03-03,2023,3,March,Friday
5692,2023-03-03 20:40:00+00:00,39.0,39.0,20,2023-03-03,2023,3,March,Friday
5693,2023-03-03 20:55:00+00:00,42.0,42.0,20,2023-03-03,2023,3,March,Friday
5694,2023-03-03 21:10:00+00:00,43.0,43.0,21,2023-03-03,2023,3,March,Friday
5695,2023-03-03 21:25:00+00:00,54.0,54.0,21,2023-03-03,2023,3,March,Friday
5696,2023-03-03 21:40:00+00:00,36.0,36.0,21,2023-03-03,2023,3,March,Friday
5697,2023-03-03 21:55:00+00:00,36.0,36.0,21,2023-03-03,2023,3,March,Friday
5698,2023-03-03 22:10:00+00:00,31.0,31.0,22,2023-03-03,2023,3,March,Friday
5699,2023-03-03 22:25:00+00:00,25.0,25.0,22,2023-03-03,2023,3,March,Friday
5700,2023-03-03 22:40:00+00:00,31.0,31.0,22,2023-03-03,2023,3,March,Friday
5701,2023-03-03 22:55:00+00:00,21.0,21.0,22,2023-03-03,2023,3,March,Friday
5702,2023-03-03 23:10:00+00:00,22.0,22.0,23,2023-03-03,2023,3,March,Friday
5703,2023-03-03 23:25:00+00:00,10.0,10.0,23,2023-03-03,2023,3,March,Friday
5704,2023-03-03 23:40:00+00:00,14.0,14.0,23,2023-03-03,2023,3,March,Friday
5705,2023-03-03 23:55:00+00:00,10.0,10.0,23,2023-03-03,2023,3,March,Friday
5706,2023-03-04 00:10:00+00:00,12.0,12.0,0,2023-03-04,2023,3,March,Saturday
5707,2023-03-04 00:25:00+00:00,6.0,6.0,0,2023-03-04,2023,3,March,Saturday
5708,2023-03-04 00:40:00+00:00,8.0,8.0,0,2023-03-04,2023,3,March,Saturday
5709,2023-03-04 00:55:00+00:00,7.0,7.0,0,2023-03-04,2023,3,March,Saturday
5710,2023-03-04 01:10:00+00:00,4.0,4.0,1,2023-03-04,2023,3,March,Saturday
5711,2023-03-04 01:25:00+00:00,3.0,3.0,1,2023-03-04,2023,3,March,Saturday
5712,2023-03-04 01:40:00+00:00,4.0,4.0,1,2023-03-04,2023,3,March,Saturday
5713,2023-03-04 01:55:00+00:00,2.0,2.0,1,2023-03-04,2023,3,March,Saturday
5714,2023-03-04 02:10:00+00:00,2.0,2.0,2,2023-03-04,2023,3,March,Saturday
5715,2023-03-04 02:25:00+00:00,3.0,3.0,2,2023-03-04,2023,3,March,Saturday
5716,2023-03-04 02:40:00+00:00,1.0,1.0,2,2023-03-04,2023,3,March,Saturday
5717,2023-03-04 02:55:00+00:00,3.0,3.0,2,2023-03-04,2023,3,March,Saturday
5718,2023-03-04 03:10:00+00:00,2.0,2.0,3,2023-03-04,2023,3,March,Saturday
5719,2023-03-04 03:25:00+00:00,2.0,2.0,3,2023-03-04,2023,3,March,Saturday
5720,2023-03-04 03:40:00+00:00,4.0,4.0,3,2023-03-04,2023,3,March,Saturday
5721,2023-03-04 03:55:00+00:00,4.0,4.0,3,2023-03-04,2023,3,March,Saturday
5722,2023-03-04 04:10:00+00:00,6.0,6.0,4,2023-03-04,2023,3,March,Saturday
5723,2023-03-04 04:25:00+00:00,10.0,10.0,4,2023-03-04,2023,3,March,Saturday
5724,2023-03-04 04:40:00+00:00,3.0,3.0,4,2023-03-04,2023,3,March,Saturday
5725,2023-03-04 04:55:00+00:00,5.0,5.0,4,2023-03-04,2023,3,March,Saturday
5726,2023-03-04 05:10:00+00:00,4.0,4.0,5,2023-03-04,2023,3,March,Saturday
5727,2023-03-04 05:25:00+00:00,10.0,10.0,5,2023-03-04,2023,3,March,Saturday
5728,2023-03-04 05:40:00+00:00,9.0,9.0,5,2023-03-04,2023,3,March,Saturday
5729,2023-03-04 05:55:00+00:00,15.0,15.0,5,2023-03-04,2023,3,March,Saturday
5730,2023-03-04 06:10:00+00:00,13.0,13.0,6,2023-03-04,2023,3,March,Saturday
5731,2023-03-04 06:25:00+00:00,24.0,24.0,6,2023-03-04,2023,3,March,Saturday
5732,2023-03-04 06:40:00+00:00,20.0,20.0,6,2023-03-04,2023,3,March,Saturday
5733,2023-03-04 06:55:00+00:00,26.0,26.0,6,2023-03-04,2023,3,March,Saturday
5734,2023-03-04 07:10:00+00:00,23.0,23.0,7,2023-03-04,2023,3,March,Saturday
5735,2023-03-04 07:25:00+00:00,31.0,31.0,7,2023-03-04,2023,3,March,Saturday
5736,2023-03-04 07:40:00+00:00,54.0,54.0,7,2023-03-04,2023,3,March,Saturday
5737,2023-03-04 07:55:00+00:00,45.0,45.0,7,2023-03-04,2023,3,March,Saturday
5738,2023-03-04 08:10:00+00:00,45.0,45.0,8,2023-03-04,2023,3,March,Saturday
5739,2023-03-04 08:25:00+00:00,66.0,66.0,8,2023-03-04,2023,3,March,Saturday
5740,2023-03-04 08:40:00+00:00,69.0,69.0,8,2023-03-04,2023,3,March,Saturday
5741,2023-03-04 08:55:00+00:00,88.0,88.0,8,2023-03-04,2023,3,March,Saturday
5742,2023-03-04 09:10:00+00:00,86.0,86.0,9,2023-03-04,2023,3,March,Saturday
5743,2023-03-04 09:25:00+00:00,105.0,105.0,9,2023-03-04,2023,3,March,Saturday
5744,2023-03-04 09:40:00+00:00,100.0,100.0,9,2023-03-04,2023,3,March,Saturday
5745,2023-03-04 09:55:00+00:00,88.0,88.0,9,2023-03-04,2023,3,March,Saturday
5746,2023-03-04 10:10:00+00:00,117.0,117.0,10,2023-03-04,2023,3,March,Saturday
5747,2023-03-04 10:25:00+00:00,130.0,130.0,10,2023-03-04,2023,3,March,Saturday
5748,2023-03-04 10:40:00+00:00,111.0,111.0,10,2023-03-04,2023,3,March,Saturday
5749,2023-03-04 10:55:00+00:00,89.0,89.0,10,2023-03-04,2023,3,March,Saturday
5750,2023-03-04 11:10:00+00:00,145.0,145.0,11,2023-03-04,2023,3,March,Saturday
5751,2023-03-04 11:25:00+00:00,134.0,134.0,11,2023-03-04,2023,3,March,Saturday
5752,2023-03-04 11:40:00+00:00,115.0,115.0,11,2023-03-04,2023,3,March,Saturday
5753,2023-03-04 11:55:00+00:00,139.0,139.0,11,2023-03-04,2023,3,March,Saturday
5754,2023-03-04 12:10:00+00:00,112.0,112.0,12,2023-03-04,2023,3,March,Saturday
5755,2023-03-04 12:25:00+00:00,157.0,157.0,12,2023-03-04,2023,3,March,Saturday
5756,2023-03-04 12:40:00+00:00,155.0,155.0,12,2023-03-04,2023,3,March,Saturday
5757,2023-03-04 12:55:00+00:00,119.0,119.0,12,2023-03-04,2023,3,March,Saturday
5758,2023-03-04 13:10:00+00:00,146.0,146.0,13,2023-03-04,2023,3,March,Saturday
5759,2023-03-04 13:25:00+00:00,147.0,147.0,13,2023-03-04,2023,3,March,Saturday
5760,2023-03-04 13:40:00+00:00,139.0,139.0,13,2023-03-04,2023,3,March,Saturday
5761,2023-03-04 13:55:00+00:00,198.0,198.0,13,2023-03-04,2023,3,March,Saturday
5762,2023-03-04 14:10:00+00:00,141.0,141.0,14,2023-03-04,2023,3,March,Saturday
5763,2023-03-04 14:25:00+00:00,146.0,146.0,14,2023-03-04,2023,3,March,Saturday
5764,2023-03-04 14:40:00+00:00,137.0,137.0,14,2023-03-04,2023,3,March,Saturday
5765,2023-03-04 14:55:00+00:00,130.0,130.0,14,2023-03-04,2023,3,March,Saturday
5766,2023-03-04 15:10:00+00:00,109.0,109.0,15,2023-03-04,2023,3,March,Saturday
5767,2023-03-04 15:25:00+00:00,175.0,175.0,15,2023-03-04,2023,3,March,Saturday
5768,2023-03-04 15:40:00+00:00,158.0,158.0,15,2023-03-04,2023,3,March,Saturday
5769,2023-03-04 15:55:00+00:00,155.0,155.0,15,2023-03-04,2023,3,March,Saturday
5770,2023-03-04 16:10:00+00:00,144.0,144.0,16,2023-03-04,2023,3,March,Saturday
5771,2023-03-04 16:25:00+00:00,207.0,207.0,16,2023-03-04,2023,3,March,Saturday
5772,2023-03-04 16:40:00+00:00,167.0,167.0,16,2023-03-04,2023,3,March,Saturday
5773,2023-03-04 16:55:00+00:00,148.0,148.0,16,2023-03-04,2023,3,March,Saturday
5774,2023-03-04 17:10:00+00:00,164.0,164.0,17,2023-03-04,2023,3,March,Saturday
5775,2023-03-04 17:25:00+00:00,190.0,190.0,17,2023-03-04,2023,3,March,Saturday
5776,2023-03-04 17:40:00+00:00,129.0,129.0,17,2023-03-04,2023,3,March,Saturday
5777,2023-03-04 17:55:00+00:00,115.0,115.0,17,2023-03-04,2023,3,March,Saturday
5778,2023-03-04 18:10:00+00:00,114.0,114.0,18,2023-03-04,2023,3,March,Saturday
5779,2023-03-04 18:25:00+00:00,128.0,128.0,18,2023-03-04,2023,3,March,Saturday
5780,2023-03-04 18:40:00+00:00,89.0,89.0,18,2023-03-04,2023,3,March,Saturday
5781,2023-03-04 18:55:00+00:00,77.0,77.0,18,2023-03-04,2023,3,March,Saturday
5782,2023-03-04 19:10:00+00:00,79.0,79.0,19,2023-03-04,2023,3,March,Saturday
5783,2023-03-04 19:25:00+00:00,56.0,56.0,19,2023-03-04,2023,3,March,Saturday
5784,2023-03-04 19:40:00+00:00,44.0,44.0,19,2023-03-04,2023,3,March,Saturday
5785,2023-03-04 19:55:00+00:00,43.0,43.0,19,2023-03-04,2023,3,March,Saturday
5786,2023-03-04 20:10:00+00:00,54.0,54.0,20,2023-03-04,2023,3,March,Saturday
5787,2023-03-04 20:25:00+00:00,43.0,43.0,20,2023-03-04,2023,3,March,Saturday
5788,2023-03-04 20:40:00+00:00,51.0,51.0,20,2023-03-04,2023,3,March,Saturday
5789,2023-03-04 20:55:00+00:00,44.0,44.0,20,2023-03-04,2023,3,March,Saturday
5790,2023-03-04 21:10:00+00:00,43.0,43.0,21,2023-03-04,2023,3,March,Saturday
5791,2023-03-04 21:25:00+00:00,42.0,42.0,21,2023-03-04,2023,3,March,Saturday
5792,2023-03-04 21:40:00+00:00,32.0,32.0,21,2023-03-04,2023,3,March,Saturday
5793,2023-03-04 21:55:00+00:00,39.0,39.0,21,2023-03-04,2023,3,March,Saturday
5794,2023-03-04 22:10:00+00:00,34.0,34.0,22,2023-03-04,2023,3,March,Saturday
5795,2023-03-04 22:25:00+00:00,23.0,23.0,22,2023-03-04,2023,3,March,Saturday
5796,2023-03-04 22:40:00+00:00,31.0,31.0,22,2023-03-04,2023,3,March,Saturday
5797,2023-03-04 22:55:00+00:00,26.0,26.0,22,2023-03-04,2023,3,March,Saturday
5798,2023-03-04 23:10:00+00:00,19.0,19.0,23,2023-03-04,2023,3,March,Saturday
5799,2023-03-04 23:25:00+00:00,26.0,26.0,23,2023-03-04,2023,3,March,Saturday
5800,2023-03-04 23:40:00+00:00,16.0,16.0,23,2023-03-04,2023,3,March,Saturday
5801,2023-03-04 23:55:00+00:00,11.0,11.0,23,2023-03-04,2023,3,March,Saturday
5802,2023-03-05 00:10:00+00:00,15.0,15.0,0,2023-03-05,2023,3,March,Sunday
5803,2023-03-05 00:25:00+00:00,8.0,8.0,0,2023-03-05,2023,3,March,Sunday
5804,2023-03-05 00:40:00+00:00,9.0,9.0,0,2023-03-05,2023,3,March,Sunday
5805,2023-03-05 00:55:00+00:00,1.0,1.0,0,2023-03-05,2023,3,March,Sunday
